group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
throughput,parse_document_to_pair,1000,294000,bytes,59144046.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,58581912.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60014520.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60004026.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59711056.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59915322.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60009282.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59655824.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59932704.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59882524.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59578604.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59925087.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60874804.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,61331882.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60062582.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59847222.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59927008.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,58585238.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,58592402.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,61558419.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59980145.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60039974.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,64480701.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,61890359.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,58686100.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,58442146.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,58597119.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,58699018.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60090106.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59971805.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59709089.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60142800.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60004499.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60142475.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,58966472.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59565957.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59043773.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59347939.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,61039607.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,61002651.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,61262767.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60431003.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60007734.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,58529901.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59639428.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,65329014.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,58220648.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,57995755.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,58166634.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,58431004.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,58248736.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59236812.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,58951470.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,58818503.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,63267573.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,62465953.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,61031234.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,61103325.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59972205.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,58630893.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59576948.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59443487.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,62099635.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,58233210.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60764203.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,62304800.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,64047931.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,62281718.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59488182.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59710327.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60783023.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60560260.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60549218.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60319980.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60272495.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,61875296.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60799366.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,61002120.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,62980523.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60939961.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,61751883.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,62808931.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,62147219.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,61463699.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,61665604.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,62471997.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60309027.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,61993315.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60831759.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59798952.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,60245739.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,61850952.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59098159.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59171442.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,58774424.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,59342379.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,58038958.0,ns,2
throughput,parse_document_to_pair,1000,294000,bytes,57530004.0,ns,2
