group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
throughput,parse_document_to_pair,100000,29400000,bytes,259989684.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,264357222.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,264710190.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,260302258.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,262944572.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,263165548.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,260964508.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,262448259.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,261871526.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,262526298.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,263178686.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,262290513.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,264929626.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,264851801.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,265128347.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,259927563.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,264022351.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,264429669.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,262127345.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,262438339.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,264984995.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,263615192.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,262803036.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,261241161.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,262635362.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,263966275.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,263683498.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,264890994.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,269006967.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,266077185.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,269521924.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,269814497.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,268353644.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,270343194.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,265340548.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,263133517.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,263600608.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,260989333.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,261345658.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,262514114.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,261656661.0,ns,1
throughput,parse_document_to_pair,100000,29400000,bytes,263616939.0,ns,1
