group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
throughput,parse_document_to_pair,2000,588000,bytes,68735070.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67031942.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67924654.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,73568918.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67778478.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,66769458.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,69794594.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,70106333.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,69891868.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,69506966.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,69744432.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,69763777.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,66830296.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,66092066.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,66645837.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,66353153.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,66967411.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67302264.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,66674791.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68288582.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68887069.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68471363.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68404579.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68199650.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67854499.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68572463.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67604991.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68113487.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68347096.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68077537.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68299499.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68549217.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,69559595.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,69015358.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,69619816.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68194739.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68588179.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68333191.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67886871.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,70036490.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68068639.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,69291236.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68315017.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,66841433.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,65950236.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67137981.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,71242780.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,63604122.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,65237392.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,65998587.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,65940936.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67020549.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68835641.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,65287078.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,65261199.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67434735.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,66214992.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67207153.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67397830.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68631335.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68499528.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68691750.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68983893.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,69574326.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,77018551.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67283914.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68439476.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,66777684.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68012207.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,69717988.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,69037328.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67902775.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,69396443.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68458382.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68973668.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,65436256.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,73746691.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,69801542.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,70444866.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,69508596.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67901024.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67308673.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67054262.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,68039634.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67161377.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,65820535.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67191460.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,65271900.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,65283824.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,65874257.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,65868842.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,59178903.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,64252474.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,65556023.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,66323540.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,66073216.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,66184256.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,67123110.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,66906084.0,ns,2
throughput,parse_document_to_pair,2000,588000,bytes,66288452.0,ns,2
