group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
throughput,parse_document_to_pair,10000,2940000,bytes,99521151.0,ns,2
throughput,parse_document_to_pair,10000,2940000,bytes,99383992.0,ns,2
throughput,parse_document_to_pair,10000,2940000,bytes,99068879.0,ns,2
throughput,parse_document_to_pair,10000,2940000,bytes,98570199.0,ns,2
throughput,parse_document_to_pair,10000,2940000,bytes,98916179.0,ns,2
throughput,parse_document_to_pair,10000,2940000,bytes,99386891.0,ns,2
throughput,parse_document_to_pair,10000,2940000,bytes,99112720.0,ns,2
throughput,parse_document_to_pair,10000,2940000,bytes,99116460.0,ns,2
throughput,parse_document_to_pair,10000,2940000,bytes,99071092.0,ns,2
throughput,parse_document_to_pair,10000,2940000,bytes,98836306.0,ns,2
throughput,parse_document_to_pair,10000,2940000,bytes,99224584.0,ns,2
throughput,parse_document_to_pair,10000,2940000,bytes,99005177.0,ns,2
throughput,parse_document_to_pair,10000,2940000,bytes,99057699.0,ns,2
