group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
throughput,parse_document_to_pair,377970,377970,bytes,57133653.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,57812939.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,57016620.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,56202877.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,56404292.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,56260444.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,56043384.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,55663406.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,59080320.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,58554995.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,58325582.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60755949.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,58541920.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,58985859.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61015970.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,59941316.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60896172.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,58854978.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,59502189.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60073851.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60484285.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,71768734.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,59723465.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,58508472.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,57823262.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,58615156.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,59737551.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,59260707.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,58194796.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,57242236.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,57150179.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,59323202.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,58430703.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,58171078.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,58483593.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61724368.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61035831.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60200930.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60653572.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60085249.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,59627069.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60432970.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61373506.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61808615.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61694726.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60735245.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60757091.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,60842463.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61140138.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61617081.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61796314.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,62291693.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61086462.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,64237358.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61667132.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61556499.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61130296.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61553815.0,ns,2
throughput,parse_document_to_pair,377970,377970,bytes,61088702.0,ns,2
