group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
throughput,parse_document_to_pair,262942,262942,bytes,59487817.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58985862.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,56362177.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58227145.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58158082.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57708188.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58687502.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57839181.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58141845.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57494192.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57943237.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58166703.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57482853.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57923968.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58088854.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58211285.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57671915.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57686075.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,59005186.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57824419.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57480127.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58975296.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58425011.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57581565.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57286361.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58887669.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57603679.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57751701.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58744450.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58596018.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58114054.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58529439.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,59311293.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57897664.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58247061.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,59081276.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58326517.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58069292.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58740143.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58485408.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58109711.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58122804.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,59369116.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58193256.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57459826.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57646772.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57546888.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57886935.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57851433.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58259370.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57466605.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57956070.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58868793.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57935964.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57606953.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57847188.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57839215.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57508891.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57285105.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58687608.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58021469.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57705642.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58121860.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58176360.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58204967.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,59527111.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,59743993.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57225199.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57757913.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,59500276.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58341368.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57551484.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,59051787.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,59618834.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,54944951.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,52503232.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,53399353.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,53924824.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,52980922.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,52876463.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57192785.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57037683.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57156899.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58422116.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58979929.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58888044.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58542400.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,59563782.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,58011289.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,56747084.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,56726309.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,56876816.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,56191325.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,56397422.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,57527596.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,56390723.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,56450487.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,56227546.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,56364261.0,ns,2
throughput,parse_document_to_pair,262942,262942,bytes,56450769.0,ns,2
